"verbatimDisposition","StandardDisposition","standard","checked"
"Exchanged with John E. Thayer, Laincas in Mass. Ju",,0,0
"Exchanged with John E. Thayer, Lancaster, Mass. Ju",,0,0
"Exchanged with John E. Thayr, Lancaster, Mass. Jun",,0,0
"Exchanged with John Lewis Childs, 26 Mar 1903",,0,0
"Exchanged with John Lewis Childs, March 26 1903",,0,0
"Exchanged with Kansas Natural History Museum-3/200",,0,0
"Exchanged with Kline, 10 Jul 1906",,0,0
"Exchanged with Kny-Sheerer Co., Mar 1902",,0,0
"Exchanged with L.A. Fuertes",,0,0
"Exchanged with L.A. Fuertes Dec 1925",,0,0
"Exchanged with L.A. Fuertes, 10 Jun 191[illeg]",,0,0
"Exchanged with L.A. Fuertes, 10 Jun 1910",,0,0
"Exchanged with L.A. Fuertes, 19 Feb 1914",,0,0
"Exchanged with L.A. Fuertes, 1906",,0,0
"Exchanged with L.A. Fuertes, Dec 1925",,0,0
"Exchanged with L.A. Fuertes, Feb 19, 1914",,0,0
"Exchanged with L.A. Fuertes, June 10, 1910",,0,0
"Exchanged with L.A. Fuertes, March 23,1925",,0,0
"Exchanged with La. A. Fuertes, Feb 19, 1914",,0,0
"Exchanged with Louis A. Fuertes for an im. of the ",,0,0
"Exchanged with Louis A. Fuertes, 30 Nov 1899",,0,0
"Exchanged with Louis Fuertes, 1909",,0,0
"Exchanged with Louis Fuertes,1909",,0,0
"Exchanged with Luis Fuertes 1909",,0,0
"Exchanged with Luis Fuertes, 1909",,0,0
"Exchanged with Luiz Fuertes, 1909",,0,0
"Exchanged with M.A.C.N., Argentina March 2003",,0,0
"Exchanged with M.A.C.N., Argentina, Mar 2003",,0,0
"Exchanged with M.C.Z. 8/10/27",,0,0
"Exchanged with MACN, Argentina, Mar 2003",,0,0
"Exchanged with MCZ, July 7, 1927 for Ciridops anna",,0,0
"Exchanged with MCZ-3 11-53",,0,0
"Exchanged with Moore Lab. of Zoology, Occidental C",,0,0
"Exchanged with Mr. E.T. Seton, 24 May 1928",,0,0
"Exchanged with Mr. Hoyle, Dec 1908",,0,0
"Exchanged with Mr. Outram Bangs, March 20, 1914",,0,0
"Exchanged with Mr. Pitram Bangs, March 20, 1914",,0,0
"Exchanged with Mr. Sennett",,0,0
"Exchanged with New York Scientific Supply Co., 28 ",,0,0
"Exchanged with Newark Museum, Mar. 17, 1939",,0,0
"Exchanged with North Carolina Museum of Nat. Sci.,",,0,0
"Exchanged with North Carolina State Museum of Nat.",,0,0
"Exchanged with O. Bangs for Agelaius assimilis, 29",,0,0
"Exchanged with O. Bangs, Sept 20,1918",,0,0
"Exchanged with Paris Museum June 13, 1928",,0,0
"Exchanged with Paris Museum, 13 Jun 1928",,0,0
"Exchanged with Peklo - Russia 1973",,0,0
"Exchanged with Phila. Acad. Nat. Sci., Jul 1928",,0,0
"Exchanged with Princeton Mus. of Zoology, Dec 16, ",,0,0
"Exchanged with Princeton Mus. z.-Jan 1926",,0,0
"Exchanged with Princeton Museum of Zoology, 16 Dec",,0,0
"Exchanged with Princeton Museum, 24 Jun 1959",,0,0
"Exchanged with Prof. Uacoun 2/24/1892",,0,0
"Exchanged with Prof. W,. W. Marshall, U. of Minn.,",,0,0
"Exchanged with Prof. Wm. H. Marshall, U. of Minnes",,0,0
"Exchanged with Prof. Wm. W. Marshall, I. of Minnes",,0,0
"Exchanged with Prof. Wm. W. Marshall, U. of Minnes",,0,0
"Exchanged with Royal Scottish Museum, Sep 1915",,0,0
"Exchanged with South African Museum, 25 Jan 1904",,0,0
"Exchanged with South Australian Mus. 8/80",,0,0
"Exchanged with Stockholm Mus., June 14,1929",,0,0
"Exchanged with Swedish Nat. Hist. Museum, 16 Oct 1",,0,0
"Exchanged with Tax'd Dept. for an ad. Male in wint",,0,0
"Exchanged with the Princeton Museum of Zoology, De",,0,0
"Exchanged with the Princeton Museum of Zooloogy, D",,0,0
"Exchanged with Tring Mus.,July 9, 1928",,0,0
"Exchanged with U.S. Nat. Mus., Sep 1893",,0,0
"Exchanged with Walter Koetz, April 1926",,0,0
"Exchanged with Wm. Dutcher, 12 [illeg] 1994",,0,0
"Exchanged with Zoological Refeicne Collection, Sin",,0,0
"ExchangedParatype",,0,0
"Exchanged, 6 Apr 1907","voucher elsewhere",0,0
"Exchanged, Oct 17, 1888","voucher elsewhere",0,0
"Exchanged: Mueseum of Comparative Zoology; Dec 28,",,0,0
"Exchanged; 16 Dec 1939 with Princeton Musuem of Zo",,0,0
"Exchanged; Museum of Comparative Zoology, Oct 20, ",,0,0
"Exchange-Dominios Mus., Wellington, N.Z.",,0,0
"Exchange-Dr. Streseman-Berlin Museum-May 1927",,0,0
"Exchange-Dr. Stresemann-Berlin Mus.-May 1927",,0,0
"Exchange-Dr. Stresemann-Berlin Museum-May 1927",,0,0
"Exchange-Peabody Mus., Jan 1950",,0,0
"Exchange-Peklo-Russia",,0,0
"Exchanges with Prof. Wm. W. Marshall, U. of Minn. ",,0,0
"Exchanges with Prof. Wm. W. Marshall, U. of Minn.-",,0,0
"Exchanges with Prof. Wm. W. Marshall, Univ. of Min",,0,0
"Exchange-Walter Koelz-April 1926",,0,0
"Exchgd with Japanese Museum, Sep 1908",,0,0
"Exchnaged with Carlos Reeds Mendoza, Feb 9, 1917",,0,0
"Exchwith O. Bangs, Sept 20, 1918",,0,0
"Exhibit - Sanford Hall",,0,0
"Exhibit-Reptile Hall",,0,0
"Ex-Tackapausha Museum",,0,0
"Ex-Walter Koelz, April 1926",,0,0
"Ex-Walter Koelz-April 1926",,0,0
"F203,86007,",,0,0
"Fla. St. Univ.",,0,0
"Fla. St. Univ. exchanged U. Fla. 7/19/63",,0,0
"Fla. St. Univ. Exchanged U. Florida 7/19/63",,0,0
"Fla. St. Univ., Exchanged U. Fla. 7/11/63",,0,0
"Fla. St. University",,0,0
"Fla. State University",,0,0
"Fluid room","in collection",0,1
"Found","in collection",0,1
"Found - discovered by AMCC inventory","in collection",0,1
"Found - during inventory for incorporation into AM",,0,0
"Found - 'Exch. Field Mus. Chicago, Nov 1922' in Sk",,0,0
"Found - uncataloged in collection",,0,0
"Found -95,85890,",,0,0
"Found dead by a boy and sent to W.F.Smith by whom ",,0,0
"From H.G. Reeve",,0,0
"From John Akhurst",,0,0
"From L.B. Davenport",,0,0
"Fta. St. University",,0,0
"GA to CSIRO, Canberra",,0,0
"Gift - City College - 1969",,0,0
"Gift - City College - Mar 1969",,0,0
"Gift - City College, Mar 1969",,0,0
"Gift - City College-1969",,0,0
"Gift - SWRS, Portal, Ariz.",,0,0
"Gift (Rec. Dec 8, 1902",,0,0
"Gift Calif. Academy Sciences, Dr. R.T. Orr, 2/6/71",,0,0
"Gift Calif., Academy Science",,0,0
"Gift Dutchess Comm. Coll. 1969",,0,0
"Gift Dutchess Comm. Coll., 1969",,0,0
"Gift from N.Y. Zool. Soc.",,0,0
"Gift of Bklyn Mus. Nov. 1935",,0,0
"Gift of Carl Rimgins",,0,0
"Gift of Dr. Jos. G. Thompson",,0,0
"Gift of Dr. Walter Koelz",,0,0
"Gift of F.S. Whitman",,0,0
"Gift of Geo. A. Haux",,0,0
"Gift of John Bender",,0,0
"Gift of L. Ruhe",,0,0
"Gift of Miss Bessie Davis",,0,0
"Gift of Mr. Fred Otto",,0,0
"Gift of Mr. Geo. Haux",,0,0
"Gift of N.Y. Zool. Soc.",,0,0
"Gift of NY. Zoo. Soc.",,0,0
"Gift of R.W. Peavey",,0,0
"Gift of S. Nurchent Esq. to A.M.N.H., April 20, 19",,0,0
"Gift of T. Roosevelt",,0,0
"Gift Princeton Museum, 1951",,0,0
"Gift Short H[illeg][illeg]lls Abort., Mrs. F. Wolp",,0,0
"Gift Short Hills Abo[illeg][illeg]., Mrs. F. Wolpe",,0,0
"Gift SWRS, Portal, Ariz",,0,0
"Gift- SWRS, Portal, Arizona",,0,0
"Gift to Acad. Nat. Sciences- Phila., Pa.-July 20, ",,0,0
"Gift to Alfred M. Collins, Dec 1916",,0,0
"Gift to Berlin Mus. July 1936 never sent",,0,0
"Gift to Berlin Mus. July 1936 never sent M.L.",,0,0
"Gift to Berlin Mus., July 1936 never sent M.L.",,0,0
"Gift to Berlin Mus.July 1936 never sent M.L.",,0,0
"Gift to Berlin Museum July 1936 - See #213128",,0,0
"Gift to Berlin Museum July 1936 never sent",,0,0
"Gift to Berlin Museum July 1936 never sent M.L.",,0,0
"Gift to Berlin Museum, July 1936",,0,0
"Gift to Berlin Museum, July 1936 never sent",,0,0
"Gift to Berlin Museum, July 1936 never sent M.L.",,0,0
"Gift to Berlin Museum, July 1936 never sent ML",,0,0
"Gift to Berlin Museum, July 1936 never sent ML.",,0,0
"Gift to British Museum by G.T. Gilliard, 9-7-'56",,0,0
"Gift to California Academy of Sciences, Dr. R.T. O",,0,0
"Gift to CSIRO Canberra",,0,0
"Gift to CSIRO, Cambera",,0,0
"Gift to CSIRO, Canberra",,0,0
"Gift to Dept. of Entomology, January 25, 1951",,0,0
"Gift to Dr. H.A. Menegaux, Musée dé Historie Natur",,0,0
"Gift to Dr. Herman Sick, Meuseo Nacional, Rio de J",,0,0
"Gift to Dr. Hermidt Sick, Museo Nacional, Rio de J",,0,0
"Gift to Dr. Hermut Sick, Museo Nacional, Rio de Ja",,0,0
"Gift to Dr. L.C. Sanford Nov 1917",,0,0
"Gift to Dr. L.C. Sanford, Nov 1917",,0,0
"Gift to Dr. L.C. Sanford, Nov. 1917",,0,0
"Gift to Dr. L.C.Sanford, Nov. 1917",,0,0
"Gift to Dr. Poctiger Ger. Zool. Instit., Brunschdw",,0,0
"Gift to Dr. Wagner - Penn State Univ. - 2/17/52",,0,0
"Gift to Fish & Wild Life S[illeg][illeg], 2 Aug 19",,0,0
"Gift to Helmut Sick, Rio de Janeiro-1/10/80",,0,0
"Gift to Hope College, Holland  4/5/71 ?",,0,0
"Gift to Hope College, Holland, Mich., 4/5/71)",,0,0
"Gift to Hope College, Molland, Mich., Dr. D.E. Gre",,0,0
"Gift to Jordon, Oct 1923",,0,0
"Gift to New Mexico U. 1968",,0,0
"Gift to Pan-American Union, Washington D.C.",,0,0
"Gift to Pan-American Union, Washington, D.C.",,0,0
"Gift to Pan-American Union, Washington,D.C.",,0,0
"Gift to Pan-american Union,Washington,D.C.",,0,0
"Gift to Pan-merican Union, Washington,D.C.",,0,0
"Gift to Peabody Museum, 1/26/1960",,0,0
"Gift to Phila Acad. Sci., Apr., 1960",,0,0
"Gift to Phila. Acad. & Sci., April 1960",,0,0
"Gift to Putney School",,0,0
"Gift to Putney School 1959",,0,0
"Gift to Putney School, 1950",,0,0
"Gift to Putney School, 1959",,0,0
"Gift to Putney School-1959",,0,0
"Gift to Radford Coll. - Va., 15 Jan 1962 (with Dis",,0,0
"Gift to Radford Coll. Va. Jan 1, 1962",,0,0
"Gift to Rutgers Univ. March 1964",,0,0
"Gift to Rutgers Univ. March 1964 JF",,0,0
"Gift to Rutgers Univ., March 1964",,0,0
"Gift to Rutgers University Coll., March 1964",,0,0
"Gift to Rutgers University Collection, Mar 1964",,0,0
"Gift to Rutgers University, March 1964",,0,0
"Gift to Suffolk Museum",,0,0
"Gift to Suffolk Museum, L.I.",,0,0
"Gift to SWRS, Oortal, Ariz.",,0,0
"Gift to the Berlin Mus. July 1936 never sent M.L.",,0,0
"Gift to the Berlin Mus. July 1936 never sent ML.",,0,0
"Gift to the Berlin Mus., July 1936 - Never sent M.",,0,0
"Gift to the Berlin Mus., July 1936 - Never sent. M",,0,0
"Gift to the Berlin Mus., July 1936 never sent M.L.",,0,0
"Gift to the Berlin Mus., July 1936 never sent ML.",,0,0
"Gift to the Berlin Museum July 1936",,0,0
"Gift to the Berlin Museum July 1936 never sent",,0,0
"Gift to the Berlin Museum July 1936 never sent M.L",,0,0
"Gift to the Berlin Museum July 1936 never sent ML",,0,0
"Gift to the Berlin Museum July 1936 never sent ML.",,0,0
"Gift to the Berlin Museum July 1936 never sent, M.",,0,0
"Gift to the Berlin Museum never sent M.L.",,0,0
"Gift to the Berlin Museum, July 1936",,0,0
"Gift to the Berlin Museum, July 1936 never sent",,0,0
"Gift to the Berlin Museum, July 1936 never sent M.",,0,0
"Gift to the Berlin Museum, July 1936 never sent ML",,0,0
"Gift to the British Museum, July 1936 never sent M",,0,0
"Gift to the Mexican Government, 6 Dec 1927",,0,0
"Gift to Vir. Ins. of Marine Sci. Mr. Washer, Oct 1",,0,0
"Gift to Vir. Ins. of Marine Sci., Dir. Washer, Oct",,0,0
"Gift to Vir. Ins. of Marine Sci., Mr. Washer - Oct",,0,0
"Gift to W New Mexico U - 1968",,0,0
"Gift to W. New Mex U - 1968",,0,0
"Gift to W. New Mex U - '68",,0,0
"Gift to W. New Mex. U - 1968",,0,0
"Gift to W. New Mex. U. - 1968",,0,0
"Gift to W. New Mexico - 1968",,0,0
"Gift to W. New Mexico U. - 1968",,0,0
"Gift to W. New Mexico U.-1968",,0,0
"Gift to Western N. Mexico Univ., Dr. D. Zimmerman,",,0,0
"Gift to Western N. Mexico University, Dr. D. Zimma",,0,0
"Gift to Western New Mexico U., 1968",,0,0
"Gift to Western New Mexico University - 1968",,0,0
"Gift to Western New Mexico University, 1968",,0,0
"Gift to William Pen Museum, Harrisburg - 1969",,0,0
"Gift to William Penn Museum, Harrisburg - 1969",,0,0
"Gift to William Penn Museum, Harrisburg, Penn 1969",,0,0
"Gift to William Penn Museum, Harrisburg, Penn. 196",,0,0
"Gift to William Penn Museum, Harrisburg, Penn., 19",,0,0
"Gift to William Penn. Museum, harrisburg - 1969",,0,0
"Gift to William Penn. Museum, Harrisburg, 1969",,0,0
"Gift to William Penn. Museum, Harrisburg, Penn. 19",,0,0
"Gift, Princeton Museum, 1951",,0,0
"Gift, Short Hills above N.J.",,0,0
"Gift, Smith Coll., 1966, Dr. Amadon",,0,0
"Gift, SWRS, Portal, Ariz.",,0,0
"Gift-City College-1969",,0,0
"Gift-SWRS, Porta, Ariz.",,0,0
"Gift-SWRS, Portal, Ariz.",,0,0
"Gift-SWRS, Portal, Arizona",,0,0
"Gift-SWRS. Portal, Ariz.",,0,0
"Given as gift to Penn. Mus., Harrisburg-1969; Gift",,0,0
"GIVEN AWAY","voucher elsewhere",0,1
"Given away in place of a bird sent in to be skined",,0,0
"Given by Mr. Altwater in exchange [for Campsothgps",,0,0
"Given Exchange to Cornell University, May, 1972",,0,0
"Given exchange to Mr. L.P. Richards, Honolulu June",,0,0
"Given in ex. with Colorado Museum of Nat Hist",,0,0
"Given in ex. with Colorado Museum of Nat History",,0,0
"Given in exch. Nat.Sci. in Phila., June 7,1944",,0,0
"Given in exch. Oct. 1938 to Acad. of Natural Scien",,0,0
"Given in exch. to Bishop Museum, May 1927",,0,0
"Given in exch. to Cleveland Museum, May 1927",,0,0
"Given in Exch. to Dr. L.C. Sanford, Nov 1921",,0,0
"Given in exch. to E. Lehn Schioler, Copenhagen Aug",,0,0
"Given in exch. to E. Lehn Schioler, Copenhagen, Au",,0,0
"Given in exch. to E. Lehn Schioler-Copenhagen-Aug ",,0,0
"Given in exch. to Field Museum of Nat'l Hist. July",,0,0
"Given in exch. to M.C.Z., Dec 2, 1937",,0,0
"Given in Exch. to Mus. of Comp. Zoology, Dec 1922",,0,0
"Given in exch. to Mus. Vert. Zool., June, 1955",,0,0
"Given in exch. to Museo Nacional de Historia Natur",,0,0
"Given in exch. to Museum Comparative Zoology, May ",,0,0
"Given in Exch. to Museum Vert. Zool., June, 1955.",,0,0
"Given in exch. to Phil. Acad. Sci., Feb. 3, 1942",,0,0
"Given in exch. to Phil. Acad. Sciences, Nov 1936",,0,0
"Given in exch. to Phila. Acad. Sciences, Feb 1938",,0,0
"Given in exch. to Phila. Acad. Sciences, Nov 1936",,0,0
"Given in exch. to Phila. Acad. Sciences, Nov 1938",,0,0
"Given in exch. to Phila. Acad. Sciences, Nov. 1936",,0,0
"Given in exch. to Phila. Acad.Sciences, Feb 1938",,0,0
"Given in exch. to Phila.Acad.Sciences, Feb 1938",,0,0
"Given in exch. to Phila.Acad.Sciences, Feb 1958",,0,0
"Given in exch. to Princeton Museum of Zoology, Nov",,0,0
"Given in exch. to the Cleveland Museum, May 1927",,0,0
"Given in exch. to U.S. National Museum, June 1966",,0,0
"Given in exch. to Wm. H. Phelps, August 1940",,0,0
"Given in exch. U.S. Nat. Mus., Sept 23, 1942",,0,0
"Given in exchamge to the U.S. National Museum, Was",,0,0
"Given in exchange Honarary Museum, Director Public",,0,0
"Given in exchange to [Honarary Museum Director, Pu",,0,0
"Given in exchange to Acad. Nat. Sci. Phila., 7 Jun",,0,0
"Given in exchange to Acad. Nat. Sci., 24 Mar 1942",,0,0
"Given in exchange to Acad. Nat. Sci., Phila. March",,0,0
"Given in exchange to Acad. Nat. Sciences, Oct 1938",,0,0
"Given in exchange to Acad. Natl. Sciences, May 193",,0,0
"Given in exchange to Acad. Natl. Sciences, Oct 193",,0,0
"Given in exchange to Acad.Nat. Sciences, May 1936",,0,0
"Given in exchange to Acad.Nat'l Sciences, October ",,0,0
"Given in exchange to Acad.Natl. Sciences, Nov. 193",,0,0
"Given in exchange to Academy Nat. Sciences, May 19",,0,0
"Given in exchange to Academy Nati. Sciences, May 1",,0,0
"Given in exchange to Academy Natl Sciences, May 19",,0,0
"Given in exchange to Academy of Nat. Science, May ",,0,0
"Given in exchange to Academy of Natural Sciences, ",,0,0
"Given in Exchange to Allan R. Phillips, 10 May 194",,0,0
"Given in exchange to Allen Brooks, Aug 6, 1935",,0,0
"Given in exchange to Australian Museum, June 1928",,0,0
"Given in exchange to Berlin Mus. Sept 1937",,0,0
"Given in exchange to Berlin Museum, Dec 1935",,0,0
"Given in exchange to Bishop Museum, May 1927",,0,0
"Given in exchange to Bocage Museum, Lisbon, Sept 2",,0,0
"Given in exchange to Calif. Acad. of Sciences, Jul",,0,0
"Given in exchange to Canterbury Museum, 21 Sep 193",,0,0
"Given in exchange to Canterbury Museum, Sept 21, 1",,0,0
"Given in exchange to Canterbury Museum, Sept. 21, ",,0,0
"Given in exchange to Carnegie Museum, Dec. 4, 1929",,0,0
"Given in exchange to Carnegie Museum, March 6, 194",,0,0
"Given in exchange to Cleveland Museum, May 1927",,0,0
"Given in exchange to Congo Museum, Tervuerin",,0,0
"Given in exchange to Cornell University, 6 Dec 196",,0,0
"Given in exchange to Dr. A. Jacobi (Dresden Museum",,0,0
"Given in exchange to Dr. A. Jacobi (Dresden) June ",,0,0
"Given in exchange to Dr. A. Jacobi, 15 Jun 1931",,0,0
"Given in exchange to Dr. A. Jacobi, June 15, 1931",,0,0
"Given in exchange to Dr. Dabbene, Sep 1930",,0,0
"Given in exchange to Dr. L.C. Sanford, March 7, 19",,0,0
"Given in exchange to Dr. R. Dabbene, Nov 1919",,0,0
"Given in exchange to Dr. R.C. Murphy, July 31, 195",,0,0
"Given in exchange to Dr. R.C. Murphy, July 31,1956",,0,0
"Given in exchange to Dr. R.S. Murphy, July 31, 195",,0,0
"Given in exchange to Dr. Roberto Dabbene, Sep 1930",,0,0
"Given in Exchange to Dr. Roberto Dabbene, Sept 193",,0,0
"Given in exchange to Dr. Roberts Dabbene, Sept 193",,0,0
"Given in exchange to Dr. Roerto Dabbene, Sep 1930",,0,0
"Given in exchange to Dr. Sanford, 14 Oct 1929",,0,0
"Given in exchange to Dr. W.H. Phelps, June 1964",,0,0
"Given in exchange to Dr. W.H. Phelps, May 1965",,0,0
"Given in Exchange to Dr. W.H. Phleps, Oct 1963",,0,0
"Given in Exchange To Dr. William H. Phelps, July 1",,0,0
"Given in exchange to Dresden Museum (Dr. Jacobi) J",,0,0
"Given in exchange to Dresden Museum, Sept. 1937",,0,0
"Given in exchange to E. Lehn Schiodor, Copenhagen,",,0,0
"Given in exchange to E. Lehn Schioler, Copenhagen,",,0,0
"Given in exchange to E. Lelin Schioler, Copenhagen",,0,0
"Given in exchange to Edw. Wigglesworth, Boston",,0,0
"Given in exchange to Field Museum Nat'l Hist. July",,0,0
"Given in exchange to Field Museum Nat'l Hist., Jul",,0,0
"Given in exchange to Field Museum of Nat. Hist. Ju",,0,0
"Given in exchange to Field Museum of Nat. Hist., J",,0,0
"Given in exchange to Field Museum of Nat.l Hist. J",,0,0
"Given in exchange to Field Museum of National Hist",,0,0
"Given in exchange to Field Museum of Nat'l Hist.",,0,0
"Given in exchange to Field Museum of Nat'l Hist. J",,0,0
"Given in exchange to Field Museum of Nat'l Hist., ",,0,0
"Given in exchange to Field Museum of Natl' Hist., ",,0,0
"Given in exchange to Field Museum of Nat'l History",,0,0
"Given in exchange to Field Museum of Nat'l. Hist.,",,0,0
"Given in exchange to Gus A. Langelier, Supt. Dept.",,0,0
"Given in exchange to H. K. Coale",,0,0
"Given in exchange to H.B. Conover, 15 May 1933",,0,0
"Given in exchange to H.B. Conover, April 1, 1949",,0,0
"Given in exchange to H.K. Coale",,0,0
"Given in exchange to J. Nichols, Aug 2, 1917",,0,0
"Given in exchange to Javier Orteiz de la Puente, L",,0,0
"Given in exchange to L.A. Fuertes, 30 Jan 1926",,0,0
"Given in exchange to L.A. Fuertes, Oct 1920",,0,0
"Given in exchange to M.C.X., May 1927",,0,0
"Given in exchange to M.C.Z., Dec 2, 1937",,0,0
"Given in exchange to Major Allan Brooks on Sept. 1",,0,0
"Given in exchange to Mr. Allan R. Phillips, 10 May",,0,0
"Given in exchange to Mr. Edwin Ashby, South Austra",,0,0
"Given in exchange to Mr. Engle, 31 Oct 1928",,0,0
"Given in exchange to Mr. H.B. Conover, Chicago, Il",,0,0
"Given in exchange to Mr. P. Engle, 31 Oct 1928",,0,0
"Given in exchange to Mr. P. Engle, Oct 31, 1928",,0,0
"Given in exchange to Mr. Paul Engle, April 9, 1929",,0,0
"Given in exchange to Mr. W.H. Phelps, Caracas, Ven",,0,0
"Given in exchange to Mr. W.H. Phelps, May 26, 1950",,0,0
"Given in exchange to Mr. W.H. Phelps, Nov 15, 1946",,0,0
"Given in exchange to Mr. W.H. Phelps, Sep 1945",,0,0
"Given in exchange to Mr. W.H. Phelps, September 19",,0,0
"Given in exchange to Mr. W.H. Philps, Caracas, Ven",,0,0
"Given in exchange to Mus. Comp. Zool., Nov 1926",,0,0
"Given in exchange to Museo Argentino de Ciencias N",,0,0
"Given in exchange to Museo de Ciencias Naturales, ",,0,0
"Given in Exchange to Museum A. Koenig, Bonn, Germa",,0,0
"Given in exchange to Museum Comparative Zoology, M",,0,0
"Given in exchange to Museum Comparative Zoology-Ma",,0,0
"Given in exchange to Museum Comparative Zoology-No",,0,0
"Given in exchange to Museum Dept. of Education",,0,0
"Given in exchange to Museum of Comparative Zoology",,0,0
"Given in exchange to Museum's Dept. of Education",,0,0
"Given in exchange to P. Engle - Museum, Mar 1927",,0,0
"Given in exchange to Paris Museum, 3 Mar 1953",,0,0
"Given in exchange to Paris Museum, June 11, 1923",,0,0
"Given in exchange to Peabody Museum, June 17, 1952",,0,0
"Given in exchange to Phil Acad. of Nat. Sciences, ",,0,0
"Given in exchange to Phil. Acad. Sci., Oct. 1951",,0,0
"Given in exchange to Phila Acad. Sciences, Feb 193",,0,0
"Given in exchange to Phila,Acad,Sciences, November",,0,0
"Given in exchange to Phila. Acad. Science Feb 1938",,0,0
"Given in exchange to Phila. Acad. Sciences, Feb 19",,0,0
"Given in exchange to Phila. Acad. Sciences, Feb. 1",,0,0
"Given in exchange to Phila. Acad. Sciences, Novemb",,0,0
"Given in exchange to Phila.Acad. Sciences, Feb 193",,0,0
"Given in exchange to Phila.Acad.Nat.Sciences, Nove",,0,0
"Given in exchange to Phila.Acad.Sciences, Feb 1938",,0,0
"Given in exchange to Phila.Acad.Sciences, Nov 1936",,0,0
"Given in exchange to Philadelphia Academy of Scien",,0,0
"Given in exchange to Princeton Museum",,0,0
"Given in exchange to Princeton Museum of Zoology, ",,0,0
"Given in exchange to Princeton Museum Zoology, Mar",,0,0
"Given in exchange to Princeton Museum, Aug 11, 193",,0,0
"Given in exchange to Princeton Museum, Feb 24,1937",,0,0
"Given in exchange to Princton Museum Aug. 11, 1938",,0,0
"Given in exchange to R. Netterstrom, Ostersund, Sw",,0,0
"Given in exchange to Tahiti Museum, May 1928",,0,0
"Given in exchange to the Australian Museum, Jun 19",,0,0
"Given in exchange to the Bishop Museum, May 1927",,0,0
"Given in exchange to the Bristish Museum, June 193",,0,0
"Given in exchange to the British Museum, June 1930",,0,0
"Given in exchange to the Canterbury Museum, Sept 2",,0,0
"Given in exchange to the Carnegie Museum Sept/60",,0,0
"Given in exchange to the Carnegie Museum, 4 Dec 19",,0,0
"Given in exchange to the Carnegie Museum, Mar. 18,",,0,0
"Given in exchange to the Carnegie Museum, May 1927",,0,0
"Given in exchange to the Carnegie Museum, October ",,0,0
"Given in exchange to the Cleveland Mus. May 1927",,0,0
"Given in exchange to the Cleveland Museum, May 192",,0,0
"Given in exchange to the Cleveland Museum-May 1927",,0,0
"Given in exchange to the Everhardt Museum, Scranto",,0,0
"Given in exchange to the Field Museum of N.H., Mar",,0,0
"Given in exchange to the Field Museum of Natural H",,0,0
"Given in exchange to the Field Museum, March 2, 19",,0,0
"Given in exchange to the M.C.Z., February 1938",,0,0
"Given in exchange to the M.C.Z., Oct. 1929",,0,0
"Given in exchange to the Museum Comparative Zoolog",,0,0
"Given in exchange to the Museum of Vertebrate Zool",,0,0
"Given in exchange to the National Museum, Mexico 1",,0,0
"Given in exchange to the National Museum, Mexico, ",,0,0
"Given in exchange to the Paris Museum, March 3, 19",,0,0
"Given in exchange to the Phila.Academy of Sciences",,0,0
"Given in exchange to the Philadelphia Academy of N",,0,0
"Given in exchange to the Princeton Zoological Muse",,0,0
"Given in exchange to the Senekenberg Museum, May 1",,0,0
"Given in exchange to the Springfield City Library ",,0,0
"Given in exchange to the U.S. N. Museum, Nov 3, 19",,0,0
"Given in exchange to the U.S. National Museum, Sep",,0,0
"Given in exchange to the University of Arkansas, F",,0,0
"Given in exchange to the University of North Carol",,0,0
"Given in exchange to the Zoological Museum of the ",,0,0
"Given in exchange to U.S. National Museum, Dec 195",,0,0
"Given in exchange to U.S. National Museum, Decembe",,0,0
"Given in exchange to U.S. National Museum, Oct 7, ",,0,0
"Given in exchange to U.S. National Museum, Washing",,0,0
"Given in exchange to Univ. Michigan, Dec 24, 1952",,0,0
"Given in exchange to University of Michigan, Ann A",,0,0
"Given in exchange to W.H. Phelps , Sep. 9, 1941",,0,0
"Given in exchange to W.H. Phelps, 16 Dec 1940",,0,0
"Given in exchange to W.H. Phelps, Caracas, Ven.",,0,0
"Given in exchange to W.H. Phelps, Sept 1945",,0,0
"Given in exchange to W.H. Phelps, Sept 9, 1941",,0,0
"Given in exchange to Wm H. Phelps, Aug. 15, 1939",,0,0
"Given in exchange to Wm H. Phelps, August 1940",,0,0
"Given in exchange to Wm H. Phelps, Sept 6, 1940",,0,0
"Given in exchange to Wm H. Phelps, September 6, 19",,0,0
"Given in exchange to Wm H. Philps, August 21, 1944",,0,0
"Given in exchange to Wm. H. Phelps, Aug 15, 1939",,0,0
"Given in exchange to Wm. H. Phelps, Aug 1940",,0,0
"Given in exchange to Wm. H. Phelps, August 1940",,0,0
"Given in exchange to Wm. H. Phelps, August 21, 194",,0,0
"Given in exchange to Wm. H. Phelps, July 23,1948",,0,0
"Given in exchange to Wm. H. Phelps, June 1952",,0,0
"Given in exchange to Wm. H. Phelps, Sept 6, 1940",,0,0
"Given in exchange to Wm. H. Phelps, Sept. 6, 1940",,0,0
"Given in exchange to Wm. H. Phelps, September 6,19",,0,0
"Given in exchange to Zoologische Museum, Berlin, G",,0,0
"Given in exchange to Zoologish Museum, Amsterdam, ",,0,0
"Given in exchange to Zoologist Museum, Amsterdam, ",,0,0
"Given in exchange with U.S. National Museum, March",,0,0
